year,countyreal,lpop,lemp,first.treat,treat
2003,48363.0,3.2967993656158945,5.6131281063880705,0.0,0.0
2004,48363.0,3.2967993656158945,5.627621113690637,0.0,0.0
2005,48363.0,3.2967993656158945,5.673323267171493,0.0,0.0
2006,48363.0,3.2967993656158945,5.786897381366708,0.0,0.0
2007,48363.0,3.2967993656158945,5.7899601708972535,0.0,0.0
2003,48369.0,2.3041838143577427,4.762173934797756,0.0,0.0
2004,48369.0,2.3041838143577427,4.882801922586371,0.0,0.0
2005,48369.0,2.3041838143577427,4.875197323201151,0.0,0.0
2006,48369.0,2.3041838143577427,4.77912349311153,0.0,0.0
2007,48369.0,2.3041838143577427,4.795790545596741,0.0,0.0
2003,48383.0,1.201770380770736,3.4339872044851463,0.0,0.0
2004,48383.0,1.201770380770736,3.6109179126442243,0.0,0.0
2005,48383.0,1.201770380770736,3.295836866004329,0.0,0.0
2006,48383.0,1.201770380770736,3.6109179126442243,0.0,0.0
2007,48383.0,1.201770380770736,3.7612001156935624,0.0,0.0
2003,48385.0,1.114157500003572,3.091042453358316,0.0,0.0
2004,48385.0,1.114157500003572,2.70805020110221,0.0,0.0
2005,48385.0,1.114157500003572,2.3978952727983707,0.0,0.0
2006,48385.0,1.114157500003572,2.70805020110221,0.0,0.0
2007,48385.0,1.114157500003572,2.9444389791664403,0.0,0.0
2003,48397.0,3.7630588522881876,6.555356891810665,0.0,0.0
2004,48397.0,3.7630588522881876,6.6052979209482015,0.0,0.0
2005,48397.0,3.7630588522881876,6.688354713946762,0.0,0.0
2006,48397.0,3.7630588522881876,6.78332520060396,0.0,0.0
2007,48397.0,3.7630588522881876,6.93828448401696,0.0,0.0
2003,48399.0,2.441912158215145,4.867534450455582,0.0,0.0
2004,48399.0,2.441912158215145,4.7535901911063645,0.0,0.0
2005,48399.0,2.441912158215145,4.653960350157523,0.0,0.0
2006,48399.0,2.441912158215145,4.624972813284271,0.0,0.0
2007,48399.0,2.441912158215145,4.624972813284271,0.0,0.0
2003,48409.0,4.206750202606564,6.1224928095143865,0.0,0.0
2004,48409.0,4.206750202606564,6.139884552226255,0.0,0.0
2005,48409.0,4.206750202606564,6.19644412779452,0.0,0.0
2006,48409.0,4.206750202606564,6.306275286948016,0.0,0.0
2007,48409.0,4.206750202606564,6.38856140554563,0.0,0.0
2003,48415.0,2.7949004540009397,5.198497031265826,0.0,0.0
2004,48415.0,2.7949004540009397,5.030437921392435,0.0,0.0
2005,48415.0,2.7949004540009397,4.969813299576001,0.0,0.0
2006,48415.0,2.7949004540009397,5.075173815233827,0.0,0.0
2007,48415.0,2.7949004540009397,5.198497031265826,0.0,0.0
2003,48417.0,1.1945283454979363,3.58351893845611,0.0,0.0
2004,48417.0,1.1945283454979363,3.5553480614894135,0.0,0.0
2005,48417.0,1.1945283454979363,3.6635616461296463,0.0,0.0
2006,48417.0,1.1945283454979363,4.1588830833596715,0.0,0.0
2007,48417.0,1.1945283454979363,3.9318256327243257,0.0,0.0
2003,48447.0,0.6151856390902335,2.5649493574615367,0.0,0.0
2004,48447.0,0.6151856390902335,2.1972245773362196,0.0,0.0
2005,48447.0,0.6151856390902335,2.4849066497880004,0.0,0.0
2006,48447.0,0.6151856390902335,2.4849066497880004,0.0,0.0
2007,48447.0,0.6151856390902335,2.4849066497880004,0.0,0.0
2003,48461.0,1.2249512107111278,2.772588722239781,0.0,0.0
2004,48461.0,1.2249512107111278,2.302585092994046,0.0,0.0
2005,48461.0,1.2249512107111278,2.772588722239781,0.0,0.0
2006,48461.0,1.2249512107111278,2.833213344056216,0.0,0.0
2007,48461.0,1.2249512107111278,2.5649493574615367,0.0,0.0
2003,48465.0,3.8034573588213716,6.0112671744041615,0.0,0.0
2004,48465.0,3.8034573588213716,5.823045895483019,0.0,0.0
2005,48465.0,3.8034573588213716,5.783825182329737,0.0,0.0
2006,48465.0,3.8034573588213716,5.805134968916488,0.0,0.0
2007,48465.0,3.8034573588213716,5.926926025970411,0.0,0.0
2003,48477.0,3.413554055871527,6.324358962381311,0.0,0.0
2004,48477.0,3.413554055871527,6.324358962381311,0.0,0.0
2005,48477.0,3.413554055871527,6.2324480165505225,0.0,0.0
2006,48477.0,3.413554055871527,6.220590170099739,0.0,0.0
2007,48477.0,3.413554055871527,6.396929655216146,0.0,0.0
2003,48493.0,3.4784053059003894,5.552959584921617,0.0,0.0
2004,48493.0,3.4784053059003894,5.5093883366279774,0.0,0.0
2005,48493.0,3.4784053059003894,5.4680601411351315,0.0,0.0
2006,48493.0,3.4784053059003894,5.733341276897746,0.0,0.0
2007,48493.0,3.4784053059003894,5.69035945432406,0.0,0.0
2003,48503.0,2.8872000667305295,5.480638923341991,0.0,0.0
2004,48503.0,2.8872000667305295,5.497168225293202,0.0,0.0
2005,48503.0,2.8872000667305295,5.5134287461649825,0.0,0.0
2006,48503.0,2.8872000667305295,5.545177444479562,0.0,0.0
2007,48503.0,2.8872000667305295,5.5134287461649825,0.0,0.0
2003,48505.0,2.4999594524142927,3.871201010907891,0.0,0.0
2004,48505.0,2.4999594524142927,4.127134385045092,0.0,0.0
2005,48505.0,2.4999594524142927,4.2626798770413155,0.0,0.0
2006,48505.0,2.4999594524142927,4.394449154672439,0.0,0.0
2007,48505.0,2.4999594524142927,4.330733340286331,0.0,0.0
2003,48507.0,2.451005098112319,3.4011973816621555,0.0,0.0
2004,48507.0,2.451005098112319,3.4339872044851463,0.0,0.0
2005,48507.0,2.451005098112319,3.332204510175204,0.0,0.0
2006,48507.0,2.451005098112319,3.4011973816621555,0.0,0.0
2007,48507.0,2.451005098112319,3.5553480614894135,0.0,0.0
2003,49003.0,3.755252229478197,6.844815479208263,0.0,0.0
2004,49003.0,3.755252229478197,6.792344427470809,0.0,0.0
2005,49003.0,3.755252229478197,6.796823718274855,0.0,0.0
2006,49003.0,3.755252229478197,6.826545223556594,0.0,0.0
2007,49003.0,3.755252229478197,6.930494765951626,0.0,0.0
2003,49011.0,5.476438447013875,8.522578663692576,0.0,0.0
2004,49011.0,5.476438447013875,8.494129251817686,0.0,0.0
2005,49011.0,5.476438447013875,8.51959031601596,0.0,0.0
2006,49011.0,5.476438447013875,8.591929537530255,0.0,0.0
2007,49011.0,5.476438447013875,8.690978417187905,0.0,0.0
2003,49023.0,2.108757596013889,5.293304824724492,0.0,0.0
2004,49023.0,2.108757596013889,5.220355825078324,0.0,0.0
2005,49023.0,2.108757596013889,5.278114659230517,0.0,0.0
2006,49023.0,2.108757596013889,5.4638318050256105,0.0,0.0
2007,49023.0,2.108757596013889,5.488937726156687,0.0,0.0
2003,49037.0,2.668130577100966,5.017279836814924,0.0,0.0
2004,49037.0,2.668130577100966,5.1298987149230735,0.0,0.0
2005,49037.0,2.668130577100966,5.075173815233827,0.0,0.0
2006,49037.0,2.668130577100966,5.236441962829949,0.0,0.0
2007,49037.0,2.668130577100966,5.0106352940962555,0.0,0.0
2003,49053.0,4.503735288332737,7.841099765422119,0.0,0.0
2004,49053.0,4.503735288332737,7.827639546366422,0.0,0.0
2005,49053.0,4.503735288332737,7.928406026180535,0.0,0.0
2006,49053.0,4.503735288332737,8.061802274538348,0.0,0.0
2007,49053.0,4.503735288332737,8.089789175789319,0.0,0.0
2003,51003.0,4.372430741000435,7.080867896690782,0.0,0.0
2004,51003.0,4.372430741000435,7.1204443723924875,0.0,0.0
2005,51003.0,4.372430741000435,7.069874128458572,0.0,0.0
2006,51003.0,4.372430741000435,7.1891677384203225,0.0,0.0
2007,51003.0,4.372430741000435,7.27931883541462,0.0,0.0
2003,51015.0,4.18380432834825,6.4692503167957724,0.0,0.0
2004,51015.0,4.18380432834825,6.393590753950631,0.0,0.0
2005,51015.0,4.18380432834825,6.464588303689961,0.0,0.0
2006,51015.0,4.18380432834825,6.4967749901858625,0.0,0.0
2007,51015.0,4.18380432834825,6.484635235635252,0.0,0.0
2003,51017.0,1.6189921252389121,2.8903717578961645,0.0,0.0
2004,51017.0,1.6189921252389121,2.3978952727983707,0.0,0.0
2005,51017.0,1.6189921252389121,2.772588722239781,0.0,0.0
2006,51017.0,1.6189921252389121,2.5649493574615367,0.0,0.0
2007,51017.0,1.6189921252389121,2.302585092994046,0.0,0.0
2003,51019.0,4.100508857189945,5.805134968916488,0.0,0.0
2004,51019.0,4.100508857189945,5.823045895483019,0.0,0.0
2005,51019.0,4.100508857189945,5.8971538676367405,0.0,0.0
2006,51019.0,4.100508857189945,5.945420608606575,0.0,0.0
2007,51019.0,4.100508857189945,5.883322388488279,0.0,0.0
2003,51023.0,3.4175955274717915,5.564520407322694,0.0,0.0
2004,51023.0,3.4175955274717915,5.5093883366279774,0.0,0.0
2005,51023.0,3.4175955274717915,5.655991810819852,0.0,0.0
2006,51023.0,3.4175955274717915,5.8944028342648505,0.0,0.0
2007,51023.0,3.4175955274717915,5.983936280687191,0.0,0.0
2003,51025.0,2.913382740536966,4.6443908991413725,0.0,0.0
2004,51025.0,2.913382740536966,4.543294782270004,0.0,0.0
2005,51025.0,2.913382740536966,4.564348191467836,0.0,0.0
2006,51025.0,2.913382740536966,4.543294782270004,0.0,0.0
2007,51025.0,2.913382740536966,4.61512051684126,0.0,0.0
2003,51041.0,5.560308484481942,8.498010371999463,0.0,0.0
2004,51041.0,5.560308484481942,8.508757712595136,0.0,0.0
2005,51041.0,5.560308484481942,8.531293315795018,0.0,0.0
2006,51041.0,5.560308484481942,8.573951525234847,0.0,0.0
2007,51041.0,5.560308484481942,8.562548893137034,0.0,0.0
2003,51047.0,3.5340368683082666,6.045005314036012,0.0,0.0
2004,51047.0,3.5340368683082666,6.137727054086234,0.0,0.0
2005,51047.0,3.5340368683082666,6.1779441140506,0.0,0.0
2006,51047.0,3.5340368683082666,6.240275845170769,0.0,0.0
2007,51047.0,3.5340368683082666,6.282266746896006,0.0,0.0
2003,51053.0,3.2000191500178956,5.459585514144159,0.0,0.0
2004,51053.0,3.2000191500178956,5.424950017481403,0.0,0.0
2005,51053.0,3.2000191500178956,5.262690188904886,0.0,0.0
2006,51053.0,3.2000191500178956,5.3981627015177525,0.0,0.0
2007,51053.0,3.2000191500178956,5.4680601411351315,0.0,0.0
2003,51059.0,6.8770372751259385,9.394992544108419,0.0,0.0
2004,51059.0,6.8770372751259385,9.386811515091962,0.0,0.0
2005,51059.0,6.8770372751259385,9.452972775874239,0.0,0.0
2006,51059.0,6.8770372751259385,9.492205559106399,0.0,0.0
2007,51059.0,6.8770372751259385,9.475393326367602,0.0,0.0
2003,51061.0,4.009857269776501,6.71174039505618,0.0,0.0
2004,51061.0,4.009857269776501,6.77078942390898,0.0,0.0
2005,51061.0,4.009857269776501,6.747586526829315,0.0,0.0
2006,51061.0,4.009857269776501,6.760414691083428,0.0,0.0
2007,51061.0,4.009857269776501,6.866933284461882,0.0,0.0
2003,51077.0,2.885749982817761,4.060443010546419,0.0,0.0
2004,51077.0,2.885749982817761,4.2626798770413155,0.0,0.0
2005,51077.0,2.885749982817761,4.07753744390572,0.0,0.0
2006,51077.0,2.885749982817761,4.2626798770413155,0.0,0.0
2007,51077.0,2.885749982817761,4.143134726391533,0.0,0.0
2003,51079.0,2.7241859830116137,5.308267697401205,0.0,0.0
2004,51079.0,2.7241859830116137,4.90527477843843,0.0,0.0
2005,51079.0,2.7241859830116137,4.8283137373023015,0.0,0.0
2006,51079.0,2.7241859830116137,4.787491742782046,0.0,0.0
2007,51079.0,2.7241859830116137,4.709530201312334,0.0,0.0
2003,51089.0,4.059235385108533,6.159095388491933,0.0,0.0
2004,51089.0,4.059235385108533,5.963579343618446,0.0,0.0
2005,51089.0,4.059235385108533,6.066108090103747,0.0,0.0
2006,51089.0,4.059235385108533,5.981414211254481,0.0,0.0
2007,51089.0,4.059235385108533,6.059123195581797,0.0,0.0
2003,51109.0,3.2436464831934124,5.459585514144159,0.0,0.0
2004,51109.0,3.2436464831934124,5.402677381872279,0.0,0.0
2005,51109.0,3.2436464831934124,5.556828061699537,0.0,0.0
2006,51109.0,3.2436464831934124,5.529429087511423,0.0,0.0
2007,51109.0,3.2436464831934124,5.71042701737487,0.0,0.0
2003,51111.0,2.5761175298413845,4.394449154672439,0.0,0.0
2004,51111.0,2.5761175298413845,4.356708826689592,0.0,0.0
2005,51111.0,2.5761175298413845,4.382026634673881,0.0,0.0
2006,51111.0,2.5761175298413845,4.382026634673881,0.0,0.0
2007,51111.0,2.5761175298413845,4.204692619390966,0.0,0.0
2003,51121.0,4.4263903498904,6.968850378341948,0.0,0.0
2004,51121.0,4.4263903498904,6.899723107284872,0.0,0.0
2005,51121.0,4.4263903498904,6.957497370876951,0.0,0.0
2006,51121.0,4.4263903498904,7.005789019253503,0.0,0.0
2007,51121.0,4.4263903498904,7.057036981697891,0.0,0.0
2003,51149.0,3.497930790619463,5.978885764901122,0.0,0.0
2004,51149.0,3.497930790619463,5.8664680569332965,0.0,0.0
2005,51149.0,3.497930790619463,5.780743515792329,0.0,0.0
2006,51149.0,3.497930790619463,5.713732805509369,0.0,0.0
2007,51149.0,3.497930790619463,5.730099782973574,0.0,0.0
2003,51185.0,3.7976890149712115,6.214608098422191,0.0,0.0
2004,51185.0,3.7976890149712115,6.025865973825314,0.0,0.0
2005,51185.0,3.7976890149712115,6.194405391104672,0.0,0.0
2006,51185.0,3.7976890149712115,6.26530121273771,0.0,0.0
2007,51185.0,3.7976890149712115,6.148468295917647,0.0,0.0
2003,51515.0,1.840390890639792,5.075173815233827,0.0,0.0
2004,51515.0,1.840390890639792,5.117993812416755,0.0,0.0
2005,51515.0,1.840390890639792,5.0369526024136295,0.0,0.0
2006,51515.0,1.840390890639792,5.209486152841421,0.0,0.0
2007,51515.0,1.840390890639792,5.214935757608986,0.0,0.0
2003,51520.0,2.8545718537649774,6.102558594613569,0.0,0.0
2004,51520.0,2.8545718537649774,6.163314804034641,0.0,0.0
2005,51520.0,2.8545718537649774,6.202535517187923,0.0,0.0
2006,51520.0,2.8545718537649774,6.22455842927536,0.0,0.0
2007,51520.0,2.8545718537649774,6.289715570908998,0.0,0.0
2003,51630.0,2.9590164206173317,6.818924065275521,0.0,0.0
2004,51630.0,2.9590164206173317,6.920671504248683,0.0,0.0
2005,51630.0,2.9590164206173317,7.02197642307216,0.0,0.0
2006,51630.0,2.9590164206173317,6.9930151229329605,0.0,0.0
2007,51630.0,2.9590164206173317,7.003065458786462,0.0,0.0
2003,51650.0,4.9865953018362354,7.62657020629066,0.0,0.0
2004,51650.0,4.9865953018362354,7.627544390488503,0.0,0.0
2005,51650.0,4.9865953018362354,7.706162970199576,0.0,0.0
2006,51650.0,4.9865953018362354,7.652070746116482,0.0,0.0
2007,51650.0,4.9865953018362354,7.578145472419466,0.0,0.0
2003,51660.0,3.700511538343644,6.863803391452954,0.0,0.0
2004,51660.0,3.700511538343644,6.851184927493743,0.0,0.0
2005,51660.0,3.700511538343644,6.90975328164481,0.0,0.0
2006,51660.0,3.700511538343644,6.955592608396297,0.0,0.0
2007,51660.0,3.700511538343644,7.01571242048723,0.0,0.0
2003,51680.0,4.178517191555345,7.217443431696533,0.0,0.0
2004,51680.0,4.178517191555345,7.1785454837637,0.0,0.0
2005,51680.0,4.178517191555345,7.221105098182496,0.0,0.0
2006,51680.0,4.178517191555345,7.270312886079025,0.0,0.0
2007,51680.0,4.178517191555345,7.377133712833954,0.0,0.0
2003,51700.0,5.193789837194102,7.668561108015897,0.0,0.0
2004,51700.0,5.193789837194102,7.732369222284388,0.0,0.0
2005,51700.0,5.193789837194102,7.672292455628756,0.0,0.0
2006,51700.0,5.193789837194102,7.7306140660637395,0.0,0.0
2007,51700.0,5.193789837194102,7.781138509845015,0.0,0.0
2003,51710.0,5.457041856255768,7.983098940710892,0.0,0.0
2004,51710.0,5.457041856255768,7.959625305098115,0.0,0.0
2005,51710.0,5.457041856255768,7.953318346560431,0.0,0.0
2006,51710.0,5.457041856255768,8.008698182988528,0.0,0.0
2007,51710.0,5.457041856255768,8.014996894348302,0.0,0.0
2003,51735.0,2.4480697597360264,4.859812404361672,0.0,0.0
2004,51735.0,2.4480697597360264,4.919980925828125,0.0,0.0
2005,51735.0,2.4480697597360264,4.962844630259907,0.0,0.0
2006,51735.0,2.4480697597360264,4.997212273764115,0.0,0.0
2007,51735.0,2.4480697597360264,4.983606621708336,0.0,0.0
2003,51770.0,4.552939610384439,7.668561108015897,0.0,0.0
2004,51770.0,4.552939610384439,7.594381242551817,0.0,0.0
2005,51770.0,4.552939610384439,7.608374474380783,0.0,0.0
2006,51770.0,4.552939610384439,7.661527081358517,0.0,0.0
2007,51770.0,4.552939610384439,7.7354333524996886,0.0,0.0
2003,51790.0,3.1719099955874563,6.212606095751519,0.0,0.0
2004,51790.0,3.1719099955874563,6.192362489474872,0.0,0.0
2005,51790.0,3.1719099955874563,6.1779441140506,0.0,0.0
2006,51790.0,3.1719099955874563,6.198478716492308,0.0,0.0
2007,51790.0,3.1719099955874563,6.311734809152915,0.0,0.0
2003,51800.0,4.1538234298736265,6.608000625296087,0.0,0.0
2004,51800.0,4.1538234298736265,6.704414354964107,0.0,0.0
2005,51800.0,4.1538234298736265,6.716594773520978,0.0,0.0
2006,51800.0,4.1538234298736265,6.779921907472252,0.0,0.0
2007,51800.0,4.1538234298736265,6.831953565565855,0.0,0.0
2003,51830.0,2.484739969230901,6.45833828334479,0.0,0.0
2004,51830.0,2.484739969230901,6.428105272684596,0.0,0.0
2005,51830.0,2.484739969230901,6.354370040797351,0.0,0.0
2006,51830.0,2.484739969230901,6.42648845745769,0.0,0.0
2007,51830.0,2.484739969230901,6.3561076606958915,0.0,0.0
2003,51840.0,3.160610916736225,6.9650803456014065,0.0,0.0
2004,51840.0,3.160610916736225,7.029087564149662,0.0,0.0
2005,51840.0,3.160610916736225,7.00669522683704,0.0,0.0
2006,51840.0,3.160610916736225,6.98933526597456,0.0,0.0
2007,51840.0,3.160610916736225,7.022868086082641,0.0,0.0
2003,54005.0,3.240050060099607,5.043425116919247,2007.0,1.0
2004,54005.0,3.240050060099607,4.795790545596741,2007.0,1.0
2005,54005.0,3.240050060099607,4.727387818712341,2007.0,1.0
2006,54005.0,3.240050060099607,4.3694478524670215,2007.0,1.0
2007,54005.0,3.240050060099607,4.418840607796598,2007.0,1.0
2003,54017.0,2.0018853234609613,3.367295829986474,2007.0,1.0
2004,54017.0,2.0018853234609613,3.1780538303479458,2007.0,1.0
2005,54017.0,2.0018853234609613,2.4849066497880004,2007.0,1.0
2006,54017.0,2.0018853234609613,2.1972245773362196,2007.0,1.0
2007,54017.0,2.0018853234609613,2.0794415416798357,2007.0,1.0
2003,54021.0,1.9685099809725544,2.772588722239781,2007.0,1.0
2004,54021.0,1.9685099809725544,2.9444389791664403,2007.0,1.0
2005,54021.0,1.9685099809725544,3.5263605246161616,2007.0,1.0
2006,54021.0,1.9685099809725544,3.4657359027997265,2007.0,1.0
2007,54021.0,1.9685099809725544,3.091042453358316,2007.0,1.0
2003,54027.0,3.0058311082314053,4.897839799950911,2007.0,1.0
2004,54027.0,3.0058311082314053,4.727387818712341,2007.0,1.0
2005,54027.0,3.0058311082314053,4.804021044733257,2007.0,1.0
2006,54027.0,3.0058311082314053,4.962844630259907,2007.0,1.0
2007,54027.0,3.0058311082314053,4.859812404361672,2007.0,1.0
2003,54029.0,3.486365394032034,5.783825182329737,2007.0,1.0
2004,54029.0,3.486365394032034,5.733341276897746,2007.0,1.0
2005,54029.0,3.486365394032034,5.673323267171493,2007.0,1.0
2006,54029.0,3.486365394032034,5.659482215759621,2007.0,1.0
2007,54029.0,3.486365394032034,5.60947179518496,2007.0,1.0
2003,54037.0,3.7421832261362473,6.171700597410915,2007.0,1.0
2004,54037.0,3.7421832261362473,6.324358962381311,2007.0,1.0
2005,54037.0,3.7421832261362473,6.366470447731438,2007.0,1.0
2006,54037.0,3.7421832261362473,6.304448802421981,2007.0,1.0
2007,54037.0,3.7421832261362473,6.278521424165844,2007.0,1.0
2003,54047.0,3.307948409442525,4.07753744390572,2007.0,1.0
2004,54047.0,3.307948409442525,3.7376696182833684,2007.0,1.0
2005,54047.0,3.307948409442525,3.8066624897703196,2007.0,1.0
2006,54047.0,3.307948409442525,4.189654742026425,2007.0,1.0
2007,54047.0,3.307948409442525,4.060443010546419,2007.0,1.0
2003,54051.0,3.5700677645745085,5.214935757608986,2007.0,1.0
2004,54051.0,3.5700677645745085,5.187385805840755,2007.0,1.0
2005,54051.0,3.5700677645745085,5.375278407684165,2007.0,1.0
2006,54051.0,3.5700677645745085,5.337538079701318,2007.0,1.0
2007,54051.0,3.5700677645745085,5.424950017481403,2007.0,1.0
2003,54085.0,2.3363099623956667,3.713572066704308,2007.0,1.0
2004,54085.0,2.3363099623956667,3.5263605246161616,2007.0,1.0
2005,54085.0,2.3363099623956667,3.6635616461296463,2007.0,1.0
2006,54085.0,2.3363099623956667,4.204692619390966,2007.0,1.0
2007,54085.0,2.3363099623956667,4.2626798770413155,2007.0,1.0
2003,54087.0,2.7373500701470723,3.9318256327243257,2007.0,1.0
2004,54087.0,2.7373500701470723,3.828641396489095,2007.0,1.0
2005,54087.0,2.7373500701470723,4.02535169073515,2007.0,1.0
2006,54087.0,2.7373500701470723,4.143134726391533,2007.0,1.0
2007,54087.0,2.7373500701470723,4.382026634673881,2007.0,1.0
2003,54099.0,3.758941753558908,5.231108616854587,2007.0,1.0
2004,54099.0,3.758941753558908,5.278114659230517,2007.0,1.0
2005,54099.0,3.758941753558908,5.153291594497779,2007.0,1.0
2006,54099.0,3.758941753558908,5.056245805348308,2007.0,1.0
2007,54099.0,3.758941753558908,5.14166355650266,2007.0,1.0
2003,55001.0,2.9254707405133247,5.081404364984463,2006.0,1.0
2004,55001.0,2.9254707405133247,4.736198448394496,2006.0,1.0
2005,55001.0,2.9254707405133247,4.59511985013459,2006.0,1.0
2006,55001.0,2.9254707405133247,4.8283137373023015,2006.0,1.0
2007,55001.0,2.9254707405133247,4.795790545596741,2006.0,1.0
2003,55051.0,1.9258532037087537,4.762173934797756,2006.0,1.0
2004,55051.0,1.9258532037087537,4.700480365792417,2006.0,1.0
2005,55051.0,1.9258532037087537,4.6443908991413725,2006.0,1.0
2006,55051.0,1.9258532037087537,4.634728988229636,2006.0,1.0
2007,55051.0,1.9258532037087537,4.418840607796598,2006.0,1.0
2003,55059.0,5.007811310405154,8.002359546252707,2006.0,1.0
2004,55059.0,5.007811310405154,7.91644286012226,2006.0,1.0
2005,55059.0,5.007811310405154,7.950502434808851,2006.0,1.0
2006,55059.0,5.007811310405154,7.9208096792886,2006.0,1.0
2007,55059.0,5.007811310405154,7.912056888179006,2006.0,1.0
2003,55069.0,3.389158538050399,6.595780513961311,2006.0,1.0
2004,55069.0,3.389158538050399,6.555356891810665,2006.0,1.0
2005,55069.0,3.389158538050399,6.536691597591305,2006.0,1.0
2006,55069.0,3.389158538050399,6.415096959171596,2006.0,1.0
2007,55069.0,3.389158538050399,6.452048954437226,2006.0,1.0
2003,55081.0,3.7111056128721023,6.658011045870748,2006.0,1.0
2004,55081.0,3.7111056128721023,6.687108607866515,2006.0,1.0
2005,55081.0,3.7111056128721023,6.6240652277998935,2006.0,1.0
2006,55081.0,3.7111056128721023,6.682108597449809,2006.0,1.0
2007,55081.0,3.7111056128721023,6.71901315438526,2006.0,1.0
2003,55085.0,3.604845458503927,6.725033642166843,2006.0,1.0
2004,55085.0,3.604845458503927,6.598509028614515,2006.0,1.0
2005,55085.0,3.604845458503927,6.634633357861686,2006.0,1.0
2006,55085.0,3.604845458503927,6.584791392385716,2006.0,1.0
2007,55085.0,3.604845458503927,6.565264970035361,2006.0,1.0
2003,55103.0,2.8861405969238967,5.6937321388027,2006.0,1.0
2004,55103.0,2.8861405969238967,5.54907608489522,2006.0,1.0
2005,55103.0,2.8861405969238967,5.480638923341991,2006.0,1.0
2006,55103.0,2.8861405969238967,5.53338948872752,2006.0,1.0
2007,55103.0,2.8861405969238967,5.556828061699537,2006.0,1.0
2003,55109.0,4.145592022225938,7.457609289715606,2006.0,1.0
2004,55109.0,4.145592022225938,7.377133712833954,2006.0,1.0
2005,55109.0,4.145592022225938,7.357556200910353,2006.0,1.0
2006,55109.0,4.145592022225938,7.356279876550748,2006.0,1.0
2007,55109.0,4.145592022225938,7.311218384419629,2006.0,1.0
2003,55123.0,3.334202512837877,6.042632833682381,2006.0,1.0
2004,55123.0,3.334202512837877,6.018593214496234,2006.0,1.0
2005,55123.0,3.334202512837877,5.91350300563827,2006.0,1.0
2006,55123.0,3.334202512837877,5.8944028342648505,2006.0,1.0
2007,55123.0,3.334202512837877,5.910796644040527,2006.0,1.0
2003,55131.0,4.766378757341499,8.087025470667701,2006.0,1.0
2004,55131.0,4.766378757341499,8.0925452638913,2006.0,1.0
2005,55131.0,4.766378757341499,8.121183242078828,2006.0,1.0
2006,55131.0,4.766378757341499,8.073402968986406,2006.0,1.0
2007,55131.0,4.766378757341499,8.118207049405783,2006.0,1.0
2003,55137.0,3.142167551783537,5.955837369464831,2006.0,1.0
2004,55137.0,3.142167551783537,5.924255797414532,2006.0,1.0
2005,55137.0,3.142167551783537,5.942799375126701,2006.0,1.0
2006,55137.0,3.142167551783537,5.937536205082426,2006.0,1.0
2007,55137.0,3.142167551783537,5.963579343618446,2006.0,1.0
